q,e,i,om,w,ma,a
1.0121372,0.1106,7.74,143.69,232.49,66.71,1.138
1.204344,0.5332,11.27,151.81,185.43,149.94,2.58
1.1430958,0.4778,3.19,135.04,195.67,357.2,2.189
0.9852791,0.5957,4.28,157.02,220.77,347.88,2.437
0.6169680000000001,0.5326,5.86,273.28,180.95,168.99,1.32
1.2597424000000002,0.4253,9.66,331.82,341.22,43.47,2.192
0.9992967,0.3991,2.53,321.66,334.8,262.63,1.663
1.2429040000000002,0.297,35.2,144.9,274.6,39.7,1.768
1.2679782,0.4446,4.66,320.71,40.4,319.78,2.283
0.513045,0.7369,45.63,151.52,279.36,231.25,1.95
0.8884735999999999,0.2496,35.24,149.14,55.24,24.1,1.184
0.7515135,0.2739,17.61,324.86,218.38,323.25,1.035
1.0994736,0.3652,19.26,151.93,270.09,96.0,1.732
1.1642904,0.4669,11.5,155.76,169.37,43.1,2.184
1.2014973,0.5991,9.42,98.76,148.24,2.46,2.997
1.0175634,0.1866,16.63,341.36,89.27,351.35,1.251
0.9926961,0.1651,5.57,333.46,75.76,210.9,1.189
0.46902109000000003,0.5123,6.04,177.41,24.31,317.08,0.9617
1.0640105,0.5205,9.16,155.91,163.93,4.32,2.219
0.5758420999999999,0.6189,2.15,250.47,332.71,182.54,1.511
1.0427263,0.5037,0.34,206.3,109.43,111.45,2.101
0.9834557999999999,0.2394,5.86,335.04,309.62,329.81,1.293
0.9113327000000001,0.2361,23.1,334.31,287.74,301.21,1.193
0.9947169000000001,0.3247,7.18,156.51,148.96,236.86,1.473
0.46295,0.765,15.1,177.05,37.67,251.29,1.97
0.8139648,0.4588,7.78,4.22,64.27,120.86,1.504
1.022604,0.3015,2.96,338.08,17.59,230.63,1.464
1.1981363999999999,0.3548,9.23,117.13,283.5,318.16,1.857
0.9890962,0.3467,13.55,151.17,255.91,321.06,1.514
1.0896424,0.2552,12.56,334.04,7.88,238.01,1.463
1.079442,0.4069,9.82,341.32,351.87,34.57,1.82
1.1780705999999999,0.5299,6.53,139.92,284.24,159.9,2.506
1.2758262000000002,0.4522,5.06,99.9,225.56,301.5,2.329
0.8950449999999999,0.2217,7.42,330.68,290.56,103.52,1.15
1.2268081,0.4673,5.1,359.94,298.96,325.55,2.303
0.9577016,0.4296,4.98,157.77,131.59,19.05,1.679
0.82654,0.285,1.51,150.65,101.89,77.24,1.156
1.047686,0.2268,24.7,154.68,222.69,332.72,1.355
1.0958536,0.5726,3.41,161.67,178.37,156.63,2.564
0.6569472000000001,0.6416,11.99,154.84,275.86,352.89,1.833
0.7183231,0.6051,0.99,335.97,81.28,11.87,1.819
0.48405433999999997,0.3609,10.08,339.61,176.01,262.62,0.7574
0.5336967000000001,0.7423,0.65,337.36,102.93,343.08,2.071
1.1748135,0.5595,6.94,355.55,42.84,94.43,2.667
1.1192944,0.4524,9.45,342.03,357.28,155.47,2.044
0.6381396,0.4862,43.9,168.45,334.49,328.58,1.242
1.1388894,0.1974,26.87,160.47,131.58,33.64,1.419
0.7921610999999998,0.5621,11.36,154.05,95.61,31.01,1.809
1.0827444,0.5524,6.29,166.19,206.28,231.29,2.419
0.6392014,0.5939,0.17,229.81,200.87,1.87,1.574
1.09908,0.645,3.74,168.27,189.7,357.74,3.096
1.2101765,0.0201,24.19,343.37,99.28,12.14,1.235
0.971082,0.3385,18.21,161.03,229.16,335.41,1.468
0.7268158800000001,0.2041,17.18,338.64,176.74,2.92,0.9132
0.8478940000000001,0.2001,10.43,192.35,344.94,230.83,1.06
0.832506,0.466,3.5,324.63,105.91,323.84,1.559
0.7079634,0.3481,7.45,169.72,36.48,99.16,1.086
1.0061183999999999,0.5863,1.61,183.6,126.65,7.06,2.432
1.1063052,0.3246,12.74,331.65,7.66,282.41,1.638
1.042986,0.0851,9.02,161.25,182.94,83.09,1.14
1.0361736,0.5842,4.14,323.15,67.48,187.1,2.492
0.9334833000000001,0.2001,3.51,332.61,108.84,269.09,1.167
0.9814945,0.4277,16.26,170.08,77.62,49.68,1.715
1.1167200000000002,0.5347,27.25,262.58,62.84,250.85,2.4
0.7348096,0.5552,28.97,160.43,308.08,200.12,1.652
0.5770007,0.5139,21.8,153.77,22.87,65.2,1.187
0.8366688,0.7359,29.71,165.91,67.35,306.08,3.168
1.2609903,0.5053,6.08,293.16,56.93,168.37,2.549
0.46262159999999997,0.6712,40.82,343.5,146.36,292.4,1.407
1.283139,0.3565,25.88,167.77,108.51,35.74,1.994
1.0461006000000002,0.4198,6.0,170.58,159.91,54.26,1.803
1.1492676,0.4333,4.73,209.55,156.98,160.92,2.028
1.0550052,0.1828,26.87,168.55,233.1,319.11,1.291
1.0677275,0.5597,4.89,158.57,138.99,250.06,2.425
1.0519254000000002,0.5306,1.69,342.53,17.9,3.08,2.241
1.0007975999999998,0.4552,13.1,339.77,339.66,14.83,1.837
1.0845495,0.6049,4.26,152.41,179.22,73.37,2.745
1.2445733,0.2543,11.43,174.33,237.04,187.16,1.669
0.9836793999999999,0.4874,8.35,162.24,156.82,283.59,1.919
0.9167295000000001,0.6305,3.0,46.65,2.58,192.4,2.481
1.0107594,0.5926,7.82,339.01,346.53,205.55,2.481
0.5641166,0.6461,6.68,162.5,277.45,334.39,1.594
0.6686608999999999,0.3527,45.18,166.9,298.9,278.35,1.033
0.7876218,0.5938,14.58,266.15,326.69,23.54,1.939
1.1222544,0.3681,43.45,170.58,251.74,48.23,1.776
1.2800931,0.2681,6.0,4.38,14.29,102.82,1.749
1.2940576,0.1662,24.42,167.6,274.02,354.39,1.552
1.1571787000000002,0.4487,4.25,216.1,103.94,112.96,2.099
1.2355149999999997,0.455,11.06,175.58,156.07,341.29,2.267
0.34611840000000005,0.7997,4.21,186.69,289.07,335.72,1.728
0.8829873,0.5833,14.35,31.98,67.97,56.67,2.119
1.0656705,0.2065,11.81,168.43,219.85,335.73,1.343
1.0991144,0.2346,13.49,167.87,192.27,284.48,1.436
0.6342954000000001,0.6394,2.01,165.22,93.17,23.36,1.759
0.9712563,0.3343,0.94,359.09,24.54,229.29,1.459
1.020519,0.5605,1.31,130.66,226.72,295.69,2.322
0.9872472,0.0283,2.11,343.45,64.69,229.81,1.016
0.9189860000000002,0.4866,5.24,351.19,45.97,47.09,1.79
0.8661252,0.6708,5.14,347.73,309.8,8.96,2.631
1.0067428,0.5694,4.55,349.45,19.89,282.68,2.338
1.0486518,0.3217,6.24,173.04,199.51,63.04,1.546
0.6213919999999998,0.453,8.17,352.7,251.56,55.42,1.136
1.0210172,0.5868,21.68,339.21,310.95,220.14,2.471
1.0533705,0.2283,3.66,170.5,216.67,72.28,1.365
0.6382277999999999,0.5338,25.13,355.56,262.32,127.16,1.369
1.1421344999999998,0.5251,3.53,128.75,256.94,237.74,2.405
1.1211074,0.3413,7.28,159.32,192.56,1.64,1.702
1.2173530000000001,0.291,34.03,9.85,277.65,201.47,1.717
0.9795384,0.5959,9.05,176.45,204.91,354.07,2.424
0.2069202,0.7015,6.47,359.32,157.65,355.74,0.6932
0.9268472,0.5942,5.48,200.43,227.76,302.21,2.284
0.7873492,0.7206,22.5,348.15,124.46,15.94,2.818
1.0263423999999999,0.4208,6.37,348.02,351.7,89.77,1.772
0.782574,0.5047,11.09,8.72,139.65,133.59,1.58
0.8731112000000001,0.6152,14.6,250.43,163.17,318.45,2.269
1.0298028,0.3162,7.47,0.11,43.69,120.09,1.506
1.0978636,0.4922,10.26,357.55,334.54,55.97,2.162
0.67746736,0.2238,10.84,182.53,24.55,220.66,0.8728
1.2853035000000002,0.4285,26.5,231.32,146.97,343.31,2.249
1.2418997999999999,0.5582,0.81,327.52,55.88,33.59,2.811
1.115226,0.499,12.94,0.53,345.24,3.86,2.226
0.9780135,0.2389,2.33,0.77,326.03,324.21,1.285
1.0594276,0.5457,8.81,181.67,172.94,1.32,2.332
0.6727595000000001,0.4155,14.57,0.71,257.06,55.71,1.151
0.4778826,0.5957,17.33,185.38,312.57,203.16,1.182
0.9379951999999999,0.3468,21.14,176.15,243.89,329.22,1.436
1.0176,0.47,7.57,178.45,224.6,252.73,1.92
1.2646039999999998,0.549,0.97,347.55,34.98,38.14,2.804
0.9503594999999999,0.3727,5.44,359.52,316.75,20.65,1.515
1.0456729,0.3573,27.86,1.29,329.51,17.56,1.627
1.0857639000000001,0.2239,2.74,198.58,140.62,21.42,1.399
0.5293449,0.6547,5.19,351.11,141.89,37.83,1.533
0.9926040000000002,0.086,7.11,181.58,319.93,158.02,1.086
1.2397449,0.1151,19.45,180.49,116.26,57.13,1.401
0.8458452,0.2683,20.27,180.16,270.01,307.07,1.156
0.7404098,0.3941,5.0,2.35,89.06,90.66,1.222
0.644544,0.4032,4.29,8.5,115.65,236.51,1.08
0.6174136400000001,0.2708,3.97,341.25,182.95,137.1,0.8467
1.0261119,0.3289,28.48,4.07,349.98,6.93,1.529
1.1835060000000002,0.1636,32.76,15.06,21.57,313.57,1.415
1.0280193,0.2311,0.81,186.02,205.37,142.47,1.337
0.8198675000000001,0.5225,2.77,185.2,248.23,337.81,1.717
1.003024,0.5552,7.87,183.47,209.09,352.9,2.255
1.0651392,0.5712,3.35,19.91,8.69,191.25,2.484
1.1012796,0.3164,2.39,179.75,169.62,8.83,1.611
0.6179661000000001,0.2585,10.09,189.46,353.7,215.03,0.8334
1.031022,0.1765,25.3,186.62,130.65,38.49,1.252
1.0832135999999999,0.3658,16.67,342.93,332.44,185.48,1.708
0.9862023999999999,0.3282,5.39,9.42,28.83,198.81,1.468
1.2088439999999998,0.5572,17.63,15.99,355.53,71.49,2.73
0.9311920000000001,0.6515,6.14,347.15,323.88,109.48,2.672
1.0483319999999998,0.4732,12.26,13.43,325.06,205.43,1.99
0.998874,0.367,34.54,5.33,33.92,345.74,1.578
1.0298694,0.3282,18.42,211.36,84.09,134.67,1.533
1.1106592,0.5568,32.07,14.82,270.37,205.74,2.506
1.1723985,0.5905,7.35,199.16,145.38,6.23,2.863
1.0019916000000002,0.5668,0.44,254.9,101.19,304.21,2.313
1.2173555,0.5745,19.64,203.79,190.51,13.09,2.861
0.7468776000000001,0.7372,18.53,193.44,88.98,12.53,2.842
0.7202657,0.3609,3.13,9.24,249.29,71.3,1.127
1.1204226000000002,0.1233,13.33,189.77,205.09,299.46,1.278
0.8377936,0.5877,25.67,188.93,117.99,15.14,2.032
1.0642944,0.5736,5.2,171.43,235.4,181.4,2.496
0.9026742000000001,0.4598,5.89,14.74,62.01,193.45,1.671
0.9879667000000001,0.5183,28.98,4.28,314.54,151.3,2.051
1.0457139,0.2641,14.02,188.56,142.05,22.76,1.421
1.0952335,0.1857,7.69,4.32,354.82,142.62,1.345
1.2578798,0.2957,3.89,345.58,46.73,53.99,1.786
0.5123932,0.4235,28.03,188.46,2.42,127.67,0.8888
1.1533072000000002,0.2588,21.32,192.93,244.3,4.83,1.556
0.7039656000000001,0.2479,7.02,204.04,23.73,123.01,0.936
1.0470016,0.5832,0.83,112.17,228.57,183.53,2.512
1.0155402,0.3834,14.25,189.09,156.94,9.58,1.647
0.9457695000000002,0.5245,5.07,204.13,204.85,184.89,1.989
0.4513036,0.7602,6.32,188.82,73.41,19.63,1.882
1.0130211,0.4699,1.25,195.2,171.3,276.07,1.911
1.0863639999999999,0.1239,15.63,194.38,88.39,147.93,1.24
1.2312208,0.3614,2.63,217.3,186.38,245.83,1.928
1.2980319999999999,0.4766,23.21,47.73,328.58,200.01,2.48
0.6532349100000001,0.1557,16.4,286.74,247.23,38.15,0.7737
0.8128269,0.1274,46.7,344.89,277.77,109.94,0.9315
0.5671852000000001,0.4881,54.32,195.57,336.35,88.67,1.108
0.9603466,0.0923,7.34,11.89,77.28,340.2,1.058
1.1629592,0.3032,13.02,1.17,17.34,217.3,1.669
1.0021008,0.5998,6.23,203.65,220.47,349.41,2.504
1.1394738000000002,0.5266,10.17,203.63,158.15,5.43,2.407
1.0585584,0.4452,18.59,194.06,189.26,356.65,1.908
0.40576239999999997,0.4835,14.35,22.6,201.88,211.85,0.7856
0.8603110999999999,0.4751,9.89,192.63,120.55,287.27,1.639
1.2861786,0.4778,30.06,11.44,22.43,201.08,2.463
1.134844,0.5349,7.29,221.57,187.16,210.47,2.44
0.7938491000000001,0.3477,22.58,202.56,39.29,241.89,1.217
0.8200483199999999,0.1264,3.22,13.8,221.41,100.84,0.9387
0.9145422,0.5554,10.09,5.15,315.85,14.63,2.057
1.0266074,0.1322,27.12,14.11,12.68,350.35,1.183
0.7878144,0.4871,7.59,12.43,274.83,115.65,1.536
0.839244,0.5674,8.82,11.14,303.56,15.06,1.94
1.1738313,0.5487,11.96,15.75,300.04,150.56,2.601
0.7451903000000001,0.5519,1.08,164.5,288.19,202.52,1.663
0.8772831999999999,0.4167,4.97,195.9,117.18,25.3,1.504
1.2866430000000002,0.6142,8.08,9.46,32.34,220.43,3.335
1.0783257000000002,0.5629,2.31,336.51,51.46,357.67,2.467
0.9990470000000001,0.587,10.29,181.43,121.06,15.58,2.419
0.9559587000000002,0.6223,5.05,175.05,255.62,157.9,2.531
1.1684474999999999,0.5279,35.27,198.19,187.55,194.01,2.475
0.8635682999999998,0.3541,6.62,10.73,293.6,36.31,1.337
1.0369145999999998,0.5854,6.53,189.9,226.17,175.11,2.501
1.0358699999999998,0.5985,0.57,268.38,135.8,138.06,2.58
1.2885912,0.5437,12.7,58.97,17.67,17.93,2.824
0.8829925,0.6503,0.31,43.42,285.04,177.79,2.525
0.7401221999999998,0.4186,2.61,204.39,258.55,287.25,1.273
0.844492,0.0968,13.46,198.76,2.26,166.61,0.935
0.9259700000000001,0.3614,31.96,35.39,330.1,258.8,1.45
1.25925,0.3284,11.59,195.62,243.16,272.14,1.875
1.2081891999999999,0.2918,13.03,20.88,348.97,7.38,1.706
0.9699509999999999,0.5571,1.79,192.01,152.67,29.75,2.19
0.5720879999999999,0.758,6.05,182.24,103.13,279.5,2.364
1.0393302000000002,0.5547,12.88,197.13,197.51,356.27,2.334
0.35507736000000006,0.4972,9.53,193.1,351.88,216.45,0.7062
1.2323399000000002,0.4401,6.7,87.04,266.43,22.19,2.201
0.9435369999999998,0.6357,15.97,27.47,277.2,154.4,2.59
1.2761200000000001,0.512,15.76,198.36,198.59,120.91,2.615
1.0630926000000003,0.5689,4.22,21.49,357.08,0.58,2.466
1.015863,0.079,16.7,198.02,229.91,315.49,1.103
0.4238944,0.8094,1.79,243.63,17.74,17.22,2.224
1.1291440000000001,0.5447,21.46,24.68,54.54,178.08,2.48
0.8552115000000001,0.6013,6.49,341.42,327.29,73.71,2.145
1.025547,0.5906,13.03,202.28,174.28,1.87,2.505
0.9842281999999999,0.5943,6.74,333.36,23.84,230.11,2.426
1.0580319999999999,0.257,34.19,23.65,98.35,228.62,1.424
1.1329632000000003,0.4924,22.33,220.45,107.01,12.62,2.232
1.2327930999999999,0.3039,2.61,45.4,294.31,102.77,1.771
0.58077552,0.3148,3.22,209.37,314.55,143.92,0.8476
1.2058319999999998,0.4655,6.18,239.19,150.62,331.74,2.256
1.1451915000000001,0.3793,7.22,265.43,125.96,340.17,1.845
0.7471199999999999,0.56,5.46,259.36,51.97,193.97,1.698
0.9585576,0.3448,19.54,39.97,55.72,182.86,1.463
0.9130002,0.6199,4.6,321.47,18.95,244.55,2.402
0.8934015000000001,0.6331,6.7,286.24,173.67,193.51,2.435
1.0404140000000002,0.339,4.05,25.73,30.57,348.52,1.574
0.8852732000000001,0.3273,5.78,213.02,111.33,235.31,1.316
0.93744,0.5275,2.69,201.41,236.89,179.71,1.984
0.4122232599999999,0.4833,10.7,24.46,216.54,57.34,0.7978
1.1121659999999998,0.5479,4.21,333.8,51.36,204.36,2.46
1.033884,0.3618,9.92,30.08,13.58,279.94,1.62
0.6015600000000001,0.73,2.7,30.29,271.8,14.94,2.228
0.67821621,0.2389,2.12,207.13,17.53,73.37,0.8911
1.0562475,0.5575,1.63,144.02,248.54,245.22,2.387
0.9520452,0.1492,4.11,211.41,228.03,90.8,1.119
0.7094738899999999,0.1977,4.82,213.58,351.35,147.52,0.8843
1.1996748,0.2716,21.59,33.2,5.37,357.65,1.647
0.579498,0.646,13.98,42.29,108.97,219.52,1.637
0.9793896,0.1852,12.32,39.54,134.19,58.12,1.202
0.6690539,0.5607,0.98,200.59,102.69,28.48,1.523
0.5767605,0.5455,1.3,212.88,284.51,287.84,1.269
1.111471,0.5178,5.67,26.01,12.88,358.41,2.305
0.9863616000000001,0.0816,10.0,29.61,279.43,30.23,1.074
0.9401238,0.1222,5.59,206.39,105.54,36.21,1.071
1.0689072,0.1951,38.92,34.15,340.75,13.09,1.328
1.0991286,0.5607,2.54,87.83,328.36,174.21,2.502
0.9902432000000002,0.2588,14.39,39.18,38.82,117.96,1.336
0.939195,0.595,0.33,191.33,162.1,9.15,2.319
1.0487631000000002,0.3983,3.79,175.8,172.92,17.61,1.743
0.6195375,0.4493,26.76,27.93,254.4,57.37,1.125
0.49791899999999994,0.6298,11.55,30.0,119.4,321.84,1.345
1.1911948,0.2964,18.07,32.15,13.58,167.33,1.693
1.2542774,0.4158,4.85,84.81,292.5,3.88,2.147
1.1215272,0.3348,14.02,32.59,7.31,359.25,1.686
0.9878660000000001,0.5435,2.83,31.3,327.33,9.34,2.164
0.6401556,0.2552,15.25,29.9,207.23,282.72,0.8595
0.9161798,0.5069,0.46,337.68,6.89,15.53,1.858
1.1207164,0.6006,3.54,199.23,181.31,36.26,2.806
1.0286142,0.2658,4.73,22.72,4.99,346.41,1.401
1.1145120000000002,0.4864,5.72,309.18,35.55,38.96,2.17
1.0429024,0.5964,13.06,222.1,186.93,131.85,2.584
0.9713608000000001,0.5679,6.29,216.62,207.01,326.44,2.248
0.9724940999999999,0.4927,7.12,218.26,144.36,11.12,1.917
1.1004352,0.5552,10.26,217.46,184.06,359.61,2.474
0.9161343999999999,0.2466,2.96,38.59,284.01,184.59,1.216
1.0598640000000001,0.5892,15.0,22.32,336.69,143.53,2.58
1.0602262999999998,0.5873,3.54,233.73,139.04,6.12,2.569
1.1039112,0.4636,7.0,237.18,269.62,69.0,2.058
1.0874110000000001,0.5333,7.2,40.16,331.71,298.85,2.33
0.9773231999999998,0.2979,22.87,215.66,142.62,23.5,1.392
0.8401634000000001,0.2886,7.52,217.99,106.2,289.74,1.181
0.9148158,0.6511,5.7,217.44,228.25,112.61,2.622
1.0000485,0.5995,3.83,221.67,197.75,356.06,2.497
1.1125016,0.2804,38.33,226.25,202.83,32.34,1.546
1.1892660000000002,0.4982,3.94,247.12,94.52,275.25,2.37
1.1449224999999998,0.6075,14.57,42.19,336.08,355.78,2.917
1.0100592,0.4552,7.29,43.31,338.79,332.01,1.854
1.244985,0.2545,18.71,195.39,249.86,175.41,1.67
1.1917387,0.5181,17.79,228.74,153.65,200.41,2.473
0.9984450000000001,0.3575,4.38,220.16,209.7,18.32,1.554
1.0236423999999997,0.6084,3.32,53.52,303.35,9.76,2.614
0.7928064,0.2896,13.56,207.65,343.81,4.8,1.116
1.2128043,0.5601,19.13,231.87,167.54,58.9,2.757
0.8791994999999999,0.4453,8.11,220.67,118.47,25.54,1.585
0.9772027999999998,0.4692,3.11,83.13,351.9,326.42,1.841
0.9228849,0.5429,7.29,195.82,137.25,178.22,2.019
0.5104795999999999,0.5843,19.41,67.93,215.55,137.95,1.228
0.9729164,0.6156,1.66,207.35,167.1,5.46,2.531
0.8668575,0.6735,1.1,121.0,232.27,104.0,2.655
0.9199673999999999,0.4731,4.54,220.52,141.38,110.46,1.746
0.396032,0.6906,2.02,74.0,211.07,324.86,1.28
0.8739382,0.4314,2.97,145.76,194.45,33.9,1.537
1.2558259,0.4547,6.69,129.11,218.73,319.25,2.303
0.2729616,0.7663,1.03,104.95,164.34,329.01,1.168
1.1292944999999999,0.3093,24.2,41.37,348.7,260.92,1.635
0.9945666000000001,0.3649,2.04,223.98,240.37,340.03,1.566
0.8980212999999999,0.4041,0.2,82.5,276.16,134.24,1.507
0.9958982,0.4998,9.46,48.96,346.55,184.69,1.991
0.7880400000000001,0.3433,2.12,51.66,274.81,224.84,1.2
0.776457,0.659,3.09,60.33,279.81,12.83,2.277
1.0395375,0.5623,8.11,225.88,163.75,5.95,2.375
0.9244452000000001,0.5387,0.74,160.65,193.65,14.54,2.004
1.0056383999999998,0.6256,23.4,34.4,304.81,95.29,2.686
0.7533679999999999,0.3885,2.8,248.01,57.54,127.18,1.232
1.0086687,0.6373,6.77,230.32,220.46,352.68,2.781
1.0888050000000002,0.565,1.03,49.51,352.63,2.37,2.503
1.2418791,0.5641,18.5,46.31,355.49,13.13,2.849
0.6539982000000001,0.4318,25.79,62.96,222.81,60.42,1.151
0.9876699000000001,0.5569,11.14,162.38,320.72,325.99,2.229
0.9426734999999999,0.5935,3.51,13.47,342.58,12.27,2.319
0.7779436,0.5822,10.22,37.55,292.21,335.78,1.862
0.9194988000000001,0.4903,6.5,237.47,221.3,344.14,1.804
0.9315666000000001,0.5962,4.31,211.3,155.17,9.5,2.307
1.1582472,0.0364,3.22,42.88,70.72,106.28,1.202
1.0102977,0.1161,18.1,235.09,271.65,277.07,1.143
0.7630770000000001,0.2895,23.92,230.52,283.12,226.43,1.074
0.9189128000000001,0.5256,5.2,32.09,322.6,16.37,1.937
1.0689657,0.2509,27.11,46.97,9.54,356.21,1.427
0.4204758,0.4244,2.2,287.22,299.67,180.75,0.7305
0.7124392,0.5739,3.53,227.58,101.54,220.22,1.672
0.7335146,0.6269,6.16,17.37,301.56,25.17,1.966
0.8404005000000001,0.5145,5.52,261.19,87.18,135.23,1.731
1.1478012000000002,0.4059,16.82,253.42,59.45,288.98,1.932
0.9846746000000001,0.3581,20.01,244.87,84.57,48.61,1.534
0.9044760000000001,0.6033,4.77,231.65,138.64,316.27,2.28
1.2800285999999998,0.3982,1.54,33.57,357.5,70.54,2.127
1.2299404999999999,0.4565,20.59,67.2,339.5,320.05,2.263
1.1106935,0.4145,10.34,65.29,7.59,265.01,1.897
0.17455539999999997,0.9162,4.16,239.41,40.9,14.77,2.083
1.1041619999999999,0.5484,7.55,258.82,132.98,211.71,2.445
1.005328,0.3386,1.23,63.08,2.01,81.99,1.52
0.525393,0.6706,2.96,246.98,279.29,335.77,1.595
0.894429,0.367,5.9,280.17,42.21,356.03,1.413
0.9801396000000001,0.4396,4.59,60.8,67.58,58.67,1.749
0.5921656,0.7478,16.64,239.41,84.5,17.3,2.348
0.9485657999999999,0.4209,35.3,62.52,86.11,201.1,1.638
0.9593406,0.4726,6.77,65.3,36.52,347.7,1.819
0.3129264000000001,0.8512,3.57,211.86,84.3,93.04,2.103
0.7907242999999999,0.2921,11.4,65.62,270.47,161.46,1.117
1.0787406,0.2371,15.88,248.89,173.17,3.42,1.414
1.034316,0.058,2.3,55.98,177.58,12.87,1.098
1.2092335,0.5165,10.66,78.11,4.63,166.97,2.501
1.1795618,0.5367,6.88,241.18,215.93,137.45,2.546
1.0309825,0.3725,3.51,251.38,212.14,343.92,1.643
1.0525649999999998,0.2535,6.37,238.56,141.56,333.5,1.41
0.9834816,0.5656,12.21,182.68,325.84,291.92,2.264
0.92476,0.39,17.87,74.24,95.03,31.2,1.516
0.8689275000000001,0.5275,5.23,101.35,226.31,15.0,1.839
0.7154833,0.3231,25.75,71.53,176.26,184.57,1.057
0.9422472000000002,0.6648,3.92,252.11,139.81,32.43,2.811
1.040221,0.3539,8.63,248.53,185.96,356.76,1.61
0.8629589999999999,0.463,11.5,242.83,125.91,310.32,1.607
0.790956,0.2215,4.36,241.97,303.24,110.44,1.016
0.8684639999999998,0.4672,9.34,33.02,122.1,215.09,1.63
0.5852474999999999,0.5893,5.81,36.16,153.79,231.96,1.425
1.0126445000000002,0.4541,4.18,54.06,54.45,345.76,1.855
1.022028,0.471,5.71,74.59,348.65,233.21,1.932
1.2492453,0.4613,23.97,30.32,129.54,236.84,2.319
0.9398766000000001,0.2226,18.04,245.85,99.11,54.68,1.209
0.7245414000000001,0.7162,4.94,263.4,75.05,155.5,2.553
0.8120219999999998,0.677,15.21,66.52,294.37,13.84,2.514
0.8824116,0.6388,5.82,141.88,169.26,242.84,2.443
0.9591007999999999,0.3623,2.02,243.77,144.93,17.03,1.504
0.8482208,0.5744,23.45,238.97,309.04,123.59,1.993
0.7178413,0.4013,27.76,251.44,341.03,10.88,1.199
1.075704,0.5956,6.89,121.41,261.63,100.57,2.66
0.9025452000000002,0.4804,4.63,70.51,284.37,131.78,1.737
1.1247449999999999,0.5825,8.39,85.08,7.28,75.73,2.694
0.5200678,0.4295,5.77,65.79,231.94,90.16,0.9116
1.009536,0.4264,14.55,284.38,67.76,113.28,1.76
1.2761574,0.3161,15.4,286.0,207.65,273.97,1.866
1.0868950000000002,0.1925,4.04,107.19,15.35,62.3,1.346
1.0060916,0.4749,1.53,285.17,172.9,238.29,1.916
1.031658,0.2578,1.07,287.8,172.2,330.52,1.39
0.9505548999999999,0.5693,1.81,80.89,24.92,345.37,2.207
0.9909648000000002,0.3898,3.05,183.4,215.16,273.73,1.624
0.923993,0.3945,21.43,71.27,315.01,84.79,1.526
1.0590614999999999,0.5197,13.66,263.98,138.24,12.51,2.205
0.9818188000000001,0.4629,7.36,264.25,206.57,329.52,1.828
1.0861104,0.2308,23.03,77.1,40.49,334.44,1.412
0.669861,0.737,14.22,75.72,82.57,131.35,2.547
0.996219,0.2062,17.85,259.37,191.75,332.88,1.255
1.066209,0.4574,13.47,72.81,40.87,182.16,1.965
1.010394,0.109,2.85,78.12,19.34,23.07,1.134
1.1063484,0.5173,16.26,85.87,3.57,288.0,2.292
0.9736398,0.6514,16.05,262.39,131.48,41.14,2.793
0.9677184000000001,0.4944,3.08,80.37,341.17,250.89,1.914
0.8628918,0.6522,3.07,262.7,130.53,187.28,2.481
0.9386003000000002,0.6183,4.4,80.41,34.07,353.58,2.459
1.2614664000000002,0.5286,25.18,10.59,122.03,62.38,2.676
0.7767419000000001,0.3741,32.03,93.1,110.8,307.47,1.241
0.8411477999999999,0.2374,1.97,82.53,257.66,236.86,1.103
1.0419216,0.3712,5.16,101.63,253.26,256.0,1.657
1.1680376,0.5432,6.14,272.39,259.17,113.42,2.557
0.9881770000000001,0.521,30.65,273.18,100.74,126.15,2.063
0.6144559999999999,0.6548,4.04,82.08,91.68,15.22,1.78
1.0365728,0.4292,8.18,96.85,25.37,344.11,1.816
1.0012657,0.0563,9.73,76.74,54.1,285.24,1.061
1.0820670000000001,0.5002,1.8,245.87,179.47,5.21,2.165
1.1349702000000002,0.3071,9.88,84.91,337.68,10.76,1.638
1.0212344999999998,0.6205,13.92,279.13,173.07,81.31,2.691
0.8882576999999999,0.4273,0.19,269.03,230.15,341.23,1.551
0.14302080000000003,0.9427,2.79,262.23,34.63,178.61,2.496
0.6175862,0.4271,7.28,268.52,73.23,307.79,1.078
1.158144,0.488,30.05,86.25,31.05,299.4,2.262
0.7535904,0.3174,25.19,268.14,291.64,285.84,1.104
0.9000509699999999,0.0781,7.13,272.47,50.42,149.2,0.9763
0.4044405000000001,0.6587,5.87,277.9,303.56,316.84,1.185
0.7440590300000001,0.1563,3.21,91.44,161.77,99.24,0.8819
0.9512088,0.6127,3.09,95.57,313.45,9.08,2.456
1.0869714,0.4726,3.04,106.52,3.37,99.7,2.061
0.9241261999999999,0.6366,1.89,70.46,344.88,151.98,2.543
0.9557008,0.2336,4.15,97.41,66.31,298.6,1.247
1.0216490999999999,0.2959,2.92,261.47,216.77,186.09,1.451
1.1631918,0.4378,4.95,280.57,190.63,88.68,2.069
0.7126181999999999,0.7102,10.4,221.92,131.15,198.27,2.459
0.7679925000000001,0.3475,4.73,277.11,257.7,157.73,1.177
0.7291440000000001,0.7048,2.72,293.27,87.62,11.75,2.47
1.0042704,0.2251,23.55,273.68,185.1,205.47,1.296
